itemCode,prodOrder,projectCode,customer,description,status
SO2600001,PD2603133,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DF-02-1 Guard In-Out CV PD L3740 MRK,Completed
C1T2D37D034100,PD2603134,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DF-03-1 Guard In-Out CV PD L3740 MRK,Completed
SO2600001,PD2603134,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DF-03-1 Guard In-Out CV PD L3740 MRK,Completed
C1T2D37D034200,PD2603135,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DF-03-2 Guard In-Out CV PD L3740 MRK,Completed
SO2600001,PD2603135,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DF-03-2 Guard In-Out CV PD L3740 MRK,Completed
C1T2D37F011100,PD2603136,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,F0-01-1 รางลูกกลิ้ง Dai50x200,Completed
SO2600001,PD2603136,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,F0-01-1 รางลูกกลิ้ง Dai50x200,Completed
C1T2D37F021100,PD2603137,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,F0-02-1 รางลูกกลิ้ง Dai50x200,Completed
SO2600001,PD2603137,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,F0-02-1 รางลูกกลิ้ง Dai50x200,Completed
CC32B20D011100,PD2603138,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06 Stopper คาน Feed,Completed
SO2600001,PD2603138,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06 Stopper คาน Feed,Completed
C1T2D37A014201,PD2603139,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-21 ขา Conveyor,Completed
SO2600001,PD2603139,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-21 ขา Conveyor,Completed
C1T2D37A014202,PD2603140,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-22 เพลทรอขา,Completed
SO2600001,PD2603140,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-22 เพลทรอขา,Completed
C1T2D37A014203,PD2603141,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-23 เพลทรองขา 2,Completed
SO2600001,PD2603141,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-23 เพลทรองขา 2,Completed
C1T2D37A044101,PD2603142,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-45 Support Motor Plate,Completed
SO2600001,PD2603142,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-45 Support Motor Plate,Completed
C1T2D37A044102,PD2603143,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-46 Support Motor Plate 2,Completed
SO2600001,PD2603143,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,03-46 Support Motor Plate 2,Completed
CC32B20D014101,PD2603144,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06-1 Stopper คาน Feed (เพลทสัน),Completed
SO2600001,PD2603144,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06-1 Stopper คาน Feed (เพลทสัน),Completed
CC32B20D014102,PD2603145,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06-2 Stopper คาน Feed (เพลทพับ),Completed
SO2600001,PD2603145,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06-2 Stopper คาน Feed (เพลทพับ),Completed
CC32B20D014103,PD2603146,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06-3 Stopper คาน Feed (เพลท-3),Completed
SO2600001,PD2603146,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,DE-06-3 Stopper คาน Feed (เพลท-3),Completed
SO2600001,PD2603147,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,BF-01-1 ล้อ MC NYLON ดันโซ่,Completed
C431D40B011901,PD2603147,SO2600001,ASRS Line5 add-on Conveyor& SR- เอสดีกัทธรี มรกต,BF-01-1 ล้อ MC NYLON ดันโซ่,Completed
